FILE,LABEL,VALUE
label,id,lab_us-gaap_PropertyPlantAndEquipmentGross_label_en-US
label,label,lab_us-gaap_PropertyPlantAndEquipmentGross
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_PropertyPlantAndEquipmentGross
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PropertyPlantAndEquipmentGross
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PropertyPlantAndEquipmentGross
label,to,lab_us-gaap_PropertyPlantAndEquipmentGross
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_DocumentQuarterlyReport_7f58a6fa-488e-4594-9365-31f3c0b9bbfa_terseLabel_en-US
label,label,lab_dei_DocumentQuarterlyReport
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_DocumentQuarterlyReport_label_en-US
label,label,lab_dei_DocumentQuarterlyReport
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_DocumentQuarterlyReport
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_DocumentQuarterlyReport
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_DocumentQuarterlyReport
label,to,lab_dei_DocumentQuarterlyReport
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_IncreaseDecreaseInOtherOperatingAssets_e2147239-81b1-48ab-891b-c28210c7681b_negatedLabel_en-US
label,label,lab_us-gaap_IncreaseDecreaseInOtherOperatingAssets
label,role,http://www.xbrl.org/2009/role/negatedLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_IncreaseDecreaseInOtherOperatingAssets_label_en-US
label,label,lab_us-gaap_IncreaseDecreaseInOtherOperatingAssets
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_IncreaseDecreaseInOtherOperatingAssets
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_IncreaseDecreaseInOtherOperatingAssets
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_IncreaseDecreaseInOtherOperatingAssets
label,to,lab_us-gaap_IncreaseDecreaseInOtherOperatingAssets
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_BankTimeDepositsMember_fe58a6de-a0a7-4887-9744-fbda03dd9b32_terseLabel_en-US
label,label,lab_us-gaap_BankTimeDepositsMember
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_BankTimeDepositsMember_d7141a8e-50f5-4639-9ee8-80af6b846bb8_verboseLabel_en-US
label,label,lab_us-gaap_BankTimeDepositsMember
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_BankTimeDepositsMember_label_en-US
label,label,lab_us-gaap_BankTimeDepositsMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_BankTimeDepositsMember
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_BankTimeDepositsMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_BankTimeDepositsMember
label,to,lab_us-gaap_BankTimeDepositsMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt_4feffaac-4f5e-4298-96e5-1e3b5240905d_terseLabel_en-US
label,label,lab_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt_label_en-US
label,label,lab_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt
label,to,lab_us-gaap_ProceedsFromSaleOfAvailableForSaleSecuritiesDebt
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_LossContingencyAccrualAtCarryingValue_7fc117dc-e0eb-4af8-a1c0-da7bf3bb7fb4_terseLabel_en-US
label,label,lab_us-gaap_LossContingencyAccrualAtCarryingValue
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_LossContingencyAccrualAtCarryingValue_label_en-US
label,label,lab_us-gaap_LossContingencyAccrualAtCarryingValue
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_LossContingencyAccrualAtCarryingValue
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_LossContingencyAccrualAtCarryingValue
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_LossContingencyAccrualAtCarryingValue
label,to,lab_us-gaap_LossContingencyAccrualAtCarryingValue
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_EntityCommonStockSharesOutstanding_a947347a-713c-468f-9647-744e11feeaf0_terseLabel_en-US
label,label,lab_dei_EntityCommonStockSharesOutstanding
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_EntityCommonStockSharesOutstanding_label_en-US
label,label,lab_dei_EntityCommonStockSharesOutstanding
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_EntityCommonStockSharesOutstanding
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_EntityCommonStockSharesOutstanding
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_EntityCommonStockSharesOutstanding
label,to,lab_dei_EntityCommonStockSharesOutstanding
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CostsAndExpensesAbstract_34fa82c6-fc13-40cb-b9f0-8559acacc445_terseLabel_en-US
label,label,lab_us-gaap_CostsAndExpensesAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CostsAndExpensesAbstract_label_en-US
label,label,lab_us-gaap_CostsAndExpensesAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CostsAndExpensesAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CostsAndExpensesAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CostsAndExpensesAbstract
label,to,lab_us-gaap_CostsAndExpensesAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount_f5494663-aee1-406a-942d-793cf0238fef_terseLabel_en-US
label,label,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount_label_en-US
label,label,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount_documentation_en-US
label,label,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,href,fb-20210930.xsd#fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,to,lab_fb_StockRepurchaseProgramIncreaseInAuthorizedAmount
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_PatentsMember_3852a370-6349-4c9f-aa05-15d7ed4fa309_terseLabel_en-US
label,label,lab_us-gaap_PatentsMember
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_PatentsMember_label_en-US
label,label,lab_us-gaap_PatentsMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_PatentsMember
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_PatentsMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_PatentsMember
label,to,lab_us-gaap_PatentsMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss_a4f5b6a6-c44a-4dcb-9a59-af8ead1e5570_terseLabel_en-US
label,label,lab_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss_label_en-US
label,label,lab_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss
label,to,lab_us-gaap_IncomeTaxExaminationEstimateOfPossibleLoss
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_AllocatedShareBasedCompensationExpense_be99541b-8620-4a13-b0af-10a3dbea46c9_terseLabel_en-US
label,label,lab_us-gaap_AllocatedShareBasedCompensationExpense
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AllocatedShareBasedCompensationExpense_label_en-US
label,label,lab_us-gaap_AllocatedShareBasedCompensationExpense
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_AllocatedShareBasedCompensationExpense
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_AllocatedShareBasedCompensationExpense
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AllocatedShareBasedCompensationExpense
label,to,lab_us-gaap_AllocatedShareBasedCompensationExpense
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_AccountsPayableOtherCurrent_0bf3bb52-30bf-4f79-83e6-6f82fe677cc3_terseLabel_en-US
label,label,lab_us-gaap_AccountsPayableOtherCurrent
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AccountsPayableOtherCurrent_label_en-US
label,label,lab_us-gaap_AccountsPayableOtherCurrent
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_AccountsPayableOtherCurrent
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_AccountsPayableOtherCurrent
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AccountsPayableOtherCurrent
label,to,lab_us-gaap_AccountsPayableOtherCurrent
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems_04627b06-6e27-404e-89a5-6c588b734ce8_terseLabel_en-US
label,label,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems_label_en-US
label,label,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems_documentation_en-US
label,label,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,href,fb-20210930.xsd#fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,to,lab_fb_CashCashEquivalentsAndMarketableSecuritiesLineItems
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_srt_EuropeMember_dd3e2470-98aa-4a68-b348-5ec797f64a7e_verboseLabel_en-US
label,label,lab_srt_EuropeMember
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_srt_EuropeMember_label_en-US
label,label,lab_srt_EuropeMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_srt_EuropeMember
label,href,https://xbrl.fasb.org/srt/2021/elts/srt-2021-01-31.xsd#srt_EuropeMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_srt_EuropeMember
label,to,lab_srt_EuropeMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasicLineItems_9b62b8a6-3518-4507-a38a-d98d6727011a_terseLabel_en-US
label,label,lab_us-gaap_EarningsPerShareBasicLineItems
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasicLineItems_label_en-US
label,label,lab_us-gaap_EarningsPerShareBasicLineItems
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_EarningsPerShareBasicLineItems
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_EarningsPerShareBasicLineItems
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerShareBasicLineItems
label,to,lab_us-gaap_EarningsPerShareBasicLineItems
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_dei_DocumentFiscalPeriodFocus_2a9cd658-0203-4542-a35e-75fad72e1d91_terseLabel_en-US
label,label,lab_dei_DocumentFiscalPeriodFocus
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_dei_DocumentFiscalPeriodFocus_label_en-US
label,label,lab_dei_DocumentFiscalPeriodFocus
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_dei_DocumentFiscalPeriodFocus
label,href,https://xbrl.sec.gov/dei/2021/dei-2021.xsd#dei_DocumentFiscalPeriodFocus
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_dei_DocumentFiscalPeriodFocus
label,to,lab_dei_DocumentFiscalPeriodFocus
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_ConstructionInProgressMember_e8c3a7c2-a10c-40c1-a6ed-3bfa981e6b0f_terseLabel_en-US
label,label,lab_us-gaap_ConstructionInProgressMember
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ConstructionInProgressMember_label_en-US
label,label,lab_us-gaap_ConstructionInProgressMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_ConstructionInProgressMember
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ConstructionInProgressMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ConstructionInProgressMember
label,to,lab_us-gaap_ConstructionInProgressMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CommonClassAMember_8151cde7-b332-41e0-87f1-c69febe4e0a9_terseLabel_en-US
label,label,lab_us-gaap_CommonClassAMember
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CommonClassAMember_6890bb46-dc42-4d0b-9a0a-82f042d0ea68_verboseLabel_en-US
label,label,lab_us-gaap_CommonClassAMember
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CommonClassAMember_label_en-US
label,label,lab_us-gaap_CommonClassAMember
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CommonClassAMember
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CommonClassAMember
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommonClassAMember
label,to,lab_us-gaap_CommonClassAMember
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_7dae867d-23a3-4e63-9917-dcbf69d9c455_periodStartLabel_en-US
label,label,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,role,http://www.xbrl.org/2003/role/periodStartLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_fe98732c-348a-49fa-8a30-23b8e414021d_periodEndLabel_en-US
label,label,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,role,http://www.xbrl.org/2003/role/periodEndLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_f3f5029d-22c8-4989-b083-137266b14e53_terseLabel_en-US
label,label,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents_label_en-US
label,label,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,to,lab_us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_country_US_8dc1aa9f-8112-4fc3-bac5-32143ba0effd_terseLabel_en-US
label,label,lab_country_US
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_country_US_label_en-US
label,label,lab_country_US
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_country_US
label,href,https://xbrl.sec.gov/country/2021/country-2021.xsd#country_US
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_country_US
label,to,lab_country_US
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_CommonStockParOrStatedValuePerShare_ff0272eb-e40d-4cae-aeda-f8f52ea6a1f1_terseLabel_en-US
label,label,lab_us-gaap_CommonStockParOrStatedValuePerShare
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_CommonStockParOrStatedValuePerShare_label_en-US
label,label,lab_us-gaap_CommonStockParOrStatedValuePerShare
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_CommonStockParOrStatedValuePerShare
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_CommonStockParOrStatedValuePerShare
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_CommonStockParOrStatedValuePerShare
label,to,lab_us-gaap_CommonStockParOrStatedValuePerShare
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract_3b7e916a-7fa1-46f1-a17a-e8ec39a8f8f6_terseLabel_en-US
label,label,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract_label_en-US
label,label,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
label,to,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_AssetsCurrentAbstract_e5edd2b2-ce68-4d0c-a5bd-17e8ebda86c3_terseLabel_en-US
label,label,lab_us-gaap_AssetsCurrentAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_AssetsCurrentAbstract_label_en-US
label,label,lab_us-gaap_AssetsCurrentAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_AssetsCurrentAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_AssetsCurrentAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_AssetsCurrentAbstract
label,to,lab_us-gaap_AssetsCurrentAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities_5db0d6a3-0e08-4d65-a773-a84e122a7289_terseLabel_en-US
label,label,lab_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities_label_en-US
label,label,lab_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_ProceedsFromPaymentsForOtherFinancingActivities
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities
label,to,lab_us-gaap_ProceedsFromPaymentsForOtherFinancingActivities
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract_11690291-c515-4eaa-8491-7e232921484a_terseLabel_en-US
label,label,lab_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract_label_en-US
label,label,lab_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,type,locator
label,label,loc_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract
label,href,https://xbrl.fasb.org/us-gaap/2021/elts/us-gaap-2021-01-31.xsd#us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract
label,item_type,label_labelArc
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract
label,to,lab_us-gaap_FiniteLivedIntangibleAssetsFutureAmortizationExpenseCurrentAndFiveSucceedingFiscalYearsAbstract
label,type,arc
label,order,1
label,item_type,label_label
label,id,lab_us-gaap_FiniteLivedIntangibleAssetsGross_d082fbd2-4434-4394-b211-aa381a44e57e_terseLabel_en-US
label,label,lab_us-gaap_FiniteLivedIntangibleAssetsGross
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
