ID,CATEGORY,LABEL,VALUE
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,location_id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,None
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_id,us-gaap:StockRepurchasedAndRetiredDuringPeriodValue,None
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,id,us-gaap:StockRepurchasedAndRetiredDuringPeriodValue
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,master_id,us-gaap_StockRepurchasedAndRetiredDuringPeriodValue
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,context_ref,ica15184299b44591a910753cfa9238a2_D20210101-20210930
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl83MC9mcmFnOjVkNzJiM2E3M2E1YTQ5NWI4NGFhODE4YjRiYjY0Mzg1L3RleHRyZWdpb246NWQ3MmIzYTczYTVhNDk1Yjg0YWE4MThiNGJiNjQzODVfNTQz_d100ca41-3c1a-4d41-88e3-e32fc5b96902
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,unit_ref,usd
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,decimals,-7
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,scale,9
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,us_gaap_value,value,25.63
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,label_label,item_type,label_label
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,label_label,id,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue_label_en-US
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,label_label,label,lab_us-gaap_StockRepurchasedAndRetiredDuringPeriodValue
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,label_label,type,resource
us-gaap_StockRepurchasedAndRetiredDuringPeriodValue,label_label,lang,en-US
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_id,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,None
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,location_id,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,None
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,us_gaap_id,us-gaap:LongLivedAssetsByGeographicAreasTableTextBlock,None
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_label,item_type,label_label
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_label,id,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock_label_en-US
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_label,label,lab_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_label,type,resource
us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock,label_label,lang,en-US
us-gaap_IncreaseDecreaseInAccountsReceivable,label_id,lab_us-gaap_IncreaseDecreaseInAccountsReceivable,None
us-gaap_IncreaseDecreaseInAccountsReceivable,location_id,lab_us-gaap_IncreaseDecreaseInAccountsReceivable,None
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_id,us-gaap:IncreaseDecreaseInAccountsReceivable,None
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,id,us-gaap:IncreaseDecreaseInAccountsReceivable
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,master_id,us-gaap_IncreaseDecreaseInAccountsReceivable
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zNC9mcmFnOjAxZTNlZjc1Njg0YjRmNjliYzNlMTJkYzQzY2E4YWNkL3RhYmxlOjU4NjExYWNjNGI4ZTRmMjE5YzkxODUxM2RjNWY0OGI3L3RhYmxlcmFuZ2U6NTg2MTFhY2M0YjhlNGYyMTljOTE4NTEzZGM1ZjQ4YjdfMTAtMy0xLTEtMA_cf868acf-d27f-48ae-b4b1-706924b3afc3
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,unit_ref,usd
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,decimals,-6
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,scale,6
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_IncreaseDecreaseInAccountsReceivable,us_gaap_value,value,"1,547"
us-gaap_IncreaseDecreaseInAccountsReceivable,label_label,item_type,label_label
us-gaap_IncreaseDecreaseInAccountsReceivable,label_label,id,lab_us-gaap_IncreaseDecreaseInAccountsReceivable_label_en-US
us-gaap_IncreaseDecreaseInAccountsReceivable,label_label,label,lab_us-gaap_IncreaseDecreaseInAccountsReceivable
us-gaap_IncreaseDecreaseInAccountsReceivable,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_IncreaseDecreaseInAccountsReceivable,label_label,type,resource
us-gaap_IncreaseDecreaseInAccountsReceivable,label_label,lang,en-US
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_id,lab_us-gaap_CapitalExpendituresIncurredButNotYetPaid,None
us-gaap_CapitalExpendituresIncurredButNotYetPaid,location_id,lab_us-gaap_CapitalExpendituresIncurredButNotYetPaid,None
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_id,us-gaap:CapitalExpendituresIncurredButNotYetPaid,None
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,id,us-gaap:CapitalExpendituresIncurredButNotYetPaid
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,master_id,us-gaap_CapitalExpendituresIncurredButNotYetPaid
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zNC9mcmFnOjAxZTNlZjc1Njg0YjRmNjliYzNlMTJkYzQzY2E4YWNkL3RhYmxlOmZhYzJiZmM4YjZlNDQzZWE5ZTgyZjRhZjM5NzIzNGQ4L3RhYmxlcmFuZ2U6ZmFjMmJmYzhiNmU0NDNlYTllODJmNGFmMzk3MjM0ZDhfNS0zLTEtMS0w_74477bc2-eb06-4a66-8408-6c5d1d7c6f61
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,unit_ref,usd
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,decimals,-6
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,scale,6
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_CapitalExpendituresIncurredButNotYetPaid,us_gaap_value,value,"2,137"
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_label,item_type,label_label
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_label,id,lab_us-gaap_CapitalExpendituresIncurredButNotYetPaid_label_en-US
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_label,label,lab_us-gaap_CapitalExpendituresIncurredButNotYetPaid
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_label,type,resource
us-gaap_CapitalExpendituresIncurredButNotYetPaid,label_label,lang,en-US
us-gaap_PropertyPlantAndEquipmentLineItems,label_id,lab_us-gaap_PropertyPlantAndEquipmentLineItems,None
us-gaap_PropertyPlantAndEquipmentLineItems,location_id,lab_us-gaap_PropertyPlantAndEquipmentLineItems,None
us-gaap_PropertyPlantAndEquipmentLineItems,us_gaap_id,us-gaap:PropertyPlantAndEquipmentLineItems,None
us-gaap_PropertyPlantAndEquipmentLineItems,label_label,item_type,label_label
us-gaap_PropertyPlantAndEquipmentLineItems,label_label,id,lab_us-gaap_PropertyPlantAndEquipmentLineItems_label_en-US
us-gaap_PropertyPlantAndEquipmentLineItems,label_label,label,lab_us-gaap_PropertyPlantAndEquipmentLineItems
us-gaap_PropertyPlantAndEquipmentLineItems,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_PropertyPlantAndEquipmentLineItems,label_label,type,resource
us-gaap_PropertyPlantAndEquipmentLineItems,label_label,lang,en-US
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_id,lab_us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,None
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,location_id,lab_us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,None
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_id,us-gaap:SharesPaidForTaxWithholdingForShareBasedCompensation,None
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,id,us-gaap:SharesPaidForTaxWithholdingForShareBasedCompensation
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,master_id,us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,context_ref,id4849f442eef407aadb6a05fbdd6eaf8_D20200101-20200930
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl8zMS9mcmFnOmQ5YWI0NGQ5ZmY1YTQ1YTRiMjdhNDgxYmUyZGI4ZTAyL3RhYmxlOjE3MmZjYjJlNjI2NjRlZTE5Nzc5ZWM3OGZlNWQ4MzNiL3RhYmxlcmFuZ2U6MTcyZmNiMmU2MjY2NGVlMTk3NzllYzc4ZmU1ZDgzM2JfMTctMTMtMS0xLTA_33e9ecfd-fe63-4370-a506-e14ab0da9bee
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,unit_ref,shares
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,decimals,-6
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,scale,6
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,format,null
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,us_gaap_value,value,10
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_label,item_type,label_label
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_label,id,lab_us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation_label_en-US
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_label,label,lab_us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_label,type,resource
us-gaap_SharesPaidForTaxWithholdingForShareBasedCompensation,label_label,lang,en-US
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_id,lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract,None
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,location_id,lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract,None
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,us_gaap_id,us-gaap:CommitmentsAndContingenciesDisclosureAbstract,None
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_label,item_type,label_label
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_label,id,lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract_label_en-US
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_label,label,lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_label,type,resource
us-gaap_CommitmentsAndContingenciesDisclosureAbstract,label_label,lang,en-US
us-gaap_TaxPeriodDomain,label_id,lab_us-gaap_TaxPeriodDomain,None
us-gaap_TaxPeriodDomain,location_id,lab_us-gaap_TaxPeriodDomain,None
us-gaap_TaxPeriodDomain,us_gaap_id,us-gaap:TaxPeriodDomain,None
us-gaap_TaxPeriodDomain,label_label,item_type,label_label
us-gaap_TaxPeriodDomain,label_label,id,lab_us-gaap_TaxPeriodDomain_label_en-US
us-gaap_TaxPeriodDomain,label_label,label,lab_us-gaap_TaxPeriodDomain
us-gaap_TaxPeriodDomain,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_TaxPeriodDomain,label_label,type,resource
us-gaap_TaxPeriodDomain,label_label,lang,en-US
us-gaap_FinanceLeasePrincipalPayments,label_id,lab_us-gaap_FinanceLeasePrincipalPayments,None
us-gaap_FinanceLeasePrincipalPayments,location_id,lab_us-gaap_FinanceLeasePrincipalPayments,None
us-gaap_FinanceLeasePrincipalPayments,us_gaap_id,us-gaap:FinanceLeasePrincipalPayments,None
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,id,us-gaap:FinanceLeasePrincipalPayments
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,master_id,us-gaap_FinanceLeasePrincipalPayments
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,context_ref,i582c27ded73d456ba6e89e0f0070eb48_D20200101-20200930
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl82MS9mcmFnOmM3MGU5MGJjOTlkYjQxMWZiZjQxMDQ0OTA4MjUwZmYzL3RhYmxlOjQ0MjY1NDNmOTcxZjQ2Y2NiNDVkMGY5YjE1MTA3YTQ1L3RhYmxlcmFuZ2U6NDQyNjU0M2Y5NzFmNDZjY2I0NWQwZjliMTUxMDdhNDVfNS0zLTEtMS0w_cffa5ce9-464c-48af-9b53-7218082d28a9
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,unit_ref,usd
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,decimals,-6
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,scale,6
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,format,null
us-gaap_FinanceLeasePrincipalPayments,us_gaap_value,value,398
us-gaap_FinanceLeasePrincipalPayments,label_label,item_type,label_label
us-gaap_FinanceLeasePrincipalPayments,label_label,id,lab_us-gaap_FinanceLeasePrincipalPayments_label_en-US
us-gaap_FinanceLeasePrincipalPayments,label_label,label,lab_us-gaap_FinanceLeasePrincipalPayments
us-gaap_FinanceLeasePrincipalPayments,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeasePrincipalPayments,label_label,type,resource
us-gaap_FinanceLeasePrincipalPayments,label_label,lang,en-US
dei_EntityInteractiveDataCurrent,label_id,lab_dei_EntityInteractiveDataCurrent,None
dei_EntityInteractiveDataCurrent,location_id,lab_dei_EntityInteractiveDataCurrent,None
dei_EntityInteractiveDataCurrent,us_gaap_id,dei:EntityInteractiveDataCurrent,None
dei_EntityInteractiveDataCurrent,label_label,item_type,label_label
dei_EntityInteractiveDataCurrent,label_label,id,lab_dei_EntityInteractiveDataCurrent_label_en-US
dei_EntityInteractiveDataCurrent,label_label,label,lab_dei_EntityInteractiveDataCurrent
dei_EntityInteractiveDataCurrent,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntityInteractiveDataCurrent,label_label,type,resource
dei_EntityInteractiveDataCurrent,label_label,lang,en-US
us-gaap_NetIncomeLossAttributableToParentDiluted,label_id,lab_us-gaap_NetIncomeLossAttributableToParentDiluted,None
us-gaap_NetIncomeLossAttributableToParentDiluted,location_id,lab_us-gaap_NetIncomeLossAttributableToParentDiluted,None
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_id,us-gaap:NetIncomeLossAttributableToParentDiluted,None
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,id,us-gaap:NetIncomeLossAttributableToParentDiluted
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,master_id,us-gaap_NetIncomeLossAttributableToParentDiluted
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,context_ref,i2a5c8166d15c45808133461f1d5a0663_D20200101-20200930
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl80Ni9mcmFnOmJjYTA2ZDZmMjZjNzQxY2RhYzYxZTk2YWUzMGVjMzY5L3RhYmxlOjc3Y2ZiNTNmYjgyZTQ0NjBhYzUxY2JjNjYyYWNiNmEwL3RhYmxlcmFuZ2U6NzdjZmI1M2ZiODJlNDQ2MGFjNTFjYmM2NjJhY2I2YTBfMTctMTUtMS0xLTA_3a2c4fa7-e9b0-4564-b1f9-245f916c85bf
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,unit_ref,usd
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,decimals,-6
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,scale,6
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_NetIncomeLossAttributableToParentDiluted,us_gaap_value,value,"2,762"
us-gaap_NetIncomeLossAttributableToParentDiluted,label_label,item_type,label_label
us-gaap_NetIncomeLossAttributableToParentDiluted,label_label,id,lab_us-gaap_NetIncomeLossAttributableToParentDiluted_label_en-US
us-gaap_NetIncomeLossAttributableToParentDiluted,label_label,label,lab_us-gaap_NetIncomeLossAttributableToParentDiluted
us-gaap_NetIncomeLossAttributableToParentDiluted,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NetIncomeLossAttributableToParentDiluted,label_label,type,resource
us-gaap_NetIncomeLossAttributableToParentDiluted,label_label,lang,en-US
us-gaap_NumberOfOperatingSegments,label_id,lab_us-gaap_NumberOfOperatingSegments,None
us-gaap_NumberOfOperatingSegments,location_id,lab_us-gaap_NumberOfOperatingSegments,None
us-gaap_NumberOfOperatingSegments,us_gaap_id,us-gaap:NumberOfOperatingSegments,None
us-gaap_NumberOfOperatingSegments,us_gaap_value,id,us-gaap:NumberOfOperatingSegments
us-gaap_NumberOfOperatingSegments,us_gaap_value,master_id,us-gaap_NumberOfOperatingSegments
us-gaap_NumberOfOperatingSegments,us_gaap_value,context_ref,i92052019c6fe438488bdb6fc09e1c8e1_D20211001-20211231
us-gaap_NumberOfOperatingSegments,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl83Ni9mcmFnOmU1ZjdjMDhlNzVjNTQxMGFhMGU5OGU5MjJiYWYwNjA5L3RleHRyZWdpb246ZTVmN2MwOGU3NWM1NDEwYWEwZTk4ZTkyMmJhZjA2MDlfMTA5OTUxMTYyODE0ODg_0d59614a-fcd9-45cc-89a5-984e0ea958eb
us-gaap_NumberOfOperatingSegments,us_gaap_value,unit_ref,operating_segments
us-gaap_NumberOfOperatingSegments,us_gaap_value,decimals,INF
us-gaap_NumberOfOperatingSegments,us_gaap_value,scale,0
us-gaap_NumberOfOperatingSegments,us_gaap_value,format,ixt-sec:numwordsen
us-gaap_NumberOfOperatingSegments,us_gaap_value,value,two
us-gaap_NumberOfOperatingSegments,label_label,item_type,label_label
us-gaap_NumberOfOperatingSegments,label_label,id,lab_us-gaap_NumberOfOperatingSegments_label_en-US
us-gaap_NumberOfOperatingSegments,label_label,label,lab_us-gaap_NumberOfOperatingSegments
us-gaap_NumberOfOperatingSegments,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_NumberOfOperatingSegments,label_label,type,resource
us-gaap_NumberOfOperatingSegments,label_label,lang,en-US
us-gaap_EarningsPerShareBasic,label_id,lab_us-gaap_EarningsPerShareBasic,None
us-gaap_EarningsPerShareBasic,location_id,lab_us-gaap_EarningsPerShareBasic,None
us-gaap_EarningsPerShareBasic,us_gaap_id,us-gaap:EarningsPerShareBasic,None
us-gaap_EarningsPerShareBasic,us_gaap_value,id,us-gaap:EarningsPerShareBasic
us-gaap_EarningsPerShareBasic,us_gaap_value,master_id,us-gaap_EarningsPerShareBasic
us-gaap_EarningsPerShareBasic,us_gaap_value,context_ref,i2a5c8166d15c45808133461f1d5a0663_D20200101-20200930
us-gaap_EarningsPerShareBasic,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl80Ni9mcmFnOmJjYTA2ZDZmMjZjNzQxY2RhYzYxZTk2YWUzMGVjMzY5L3RhYmxlOjc3Y2ZiNTNmYjgyZTQ0NjBhYzUxY2JjNjYyYWNiNmEwL3RhYmxlcmFuZ2U6NzdjZmI1M2ZiODJlNDQ2MGFjNTFjYmM2NjJhY2I2YTBfMTAtMTUtMS0xLTA_c71037b9-09df-4dab-81b7-6eb3b112720e
us-gaap_EarningsPerShareBasic,us_gaap_value,unit_ref,usdPerShare
us-gaap_EarningsPerShareBasic,us_gaap_value,decimals,2
us-gaap_EarningsPerShareBasic,us_gaap_value,scale,0
us-gaap_EarningsPerShareBasic,us_gaap_value,format,null
us-gaap_EarningsPerShareBasic,us_gaap_value,value,6.29
us-gaap_EarningsPerShareBasic,label_label,item_type,label_label
us-gaap_EarningsPerShareBasic,label_label,id,lab_us-gaap_EarningsPerShareBasic_label_en-US
us-gaap_EarningsPerShareBasic,label_label,label,lab_us-gaap_EarningsPerShareBasic
us-gaap_EarningsPerShareBasic,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EarningsPerShareBasic,label_label,type,resource
us-gaap_EarningsPerShareBasic,label_label,lang,en-US
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_id,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,None
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,location_id,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,None
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_id,us-gaap:LesseeOperatingLeaseLiabilityPaymentsDueYearThree,None
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,id,us-gaap:LesseeOperatingLeaseLiabilityPaymentsDueYearThree
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,master_id,us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,context_ref,i4b235a33df5041728cc0b570ff81141c_I20210930
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,fraction_id,id3VybDovL2RvY3MudjEvZG9jOjBmZWU4YzY0ZDM2ODRkN2RiODU0YjFkNWZiNmEzZGI2L3NlYzowZmVlOGM2NGQzNjg0ZDdkYjg1NGIxZDVmYjZhM2RiNl82MS9mcmFnOmM3MGU5MGJjOTlkYjQxMWZiZjQxMDQ0OTA4MjUwZmYzL3RhYmxlOmYzOTIxMDhmOTZmYjRhNThhZGViODhkMGJjNmEyNGMwL3RhYmxlcmFuZ2U6ZjM5MjEwOGY5NmZiNGE1OGFkZWI4OGQwYmM2YTI0YzBfNC0xLTEtMS0w_d4347dd5-dc51-43f4-9811-0e36f45f7d08
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,unit_ref,usd
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,decimals,-6
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,scale,6
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,format,ixt:num-dot-decimal
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,us_gaap_value,value,"1,411"
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_label,item_type,label_label
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_label,id,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree_label_en-US
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_label,label,lab_us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_label,type,resource
us-gaap_LesseeOperatingLeaseLiabilityPaymentsDueYearThree,label_label,lang,en-US
us-gaap_RevenueFromContractWithCustomerTextBlock,label_id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock,None
us-gaap_RevenueFromContractWithCustomerTextBlock,location_id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock,None
us-gaap_RevenueFromContractWithCustomerTextBlock,us_gaap_id,us-gaap:RevenueFromContractWithCustomerTextBlock,None
us-gaap_RevenueFromContractWithCustomerTextBlock,label_label,item_type,label_label
us-gaap_RevenueFromContractWithCustomerTextBlock,label_label,id,lab_us-gaap_RevenueFromContractWithCustomerTextBlock_label_en-US
us-gaap_RevenueFromContractWithCustomerTextBlock,label_label,label,lab_us-gaap_RevenueFromContractWithCustomerTextBlock
us-gaap_RevenueFromContractWithCustomerTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RevenueFromContractWithCustomerTextBlock,label_label,type,resource
us-gaap_RevenueFromContractWithCustomerTextBlock,label_label,lang,en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,label_id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,None
